split,pid,camera,sequence,frame,det,src_path,dst_path
test,256,6,1,54951,1,bounding_box_test/0256_c6s1_054951_01.jpg,data/processed/test/0256/0256_c6s1_054951_01.jpg
test,256,6,1,54976,3,bounding_box_test/0256_c6s1_054976_03.jpg,data/processed/test/0256/0256_c6s1_054976_03.jpg
test,256,6,1,62476,1,bounding_box_test/0256_c6s1_062476_01.jpg,data/processed/test/0256/0256_c6s1_062476_01.jpg
test,256,6,1,62501,1,bounding_box_test/0256_c6s1_062501_01.jpg,data/processed/test/0256/0256_c6s1_062501_01.jpg
test,256,6,1,62526,1,bounding_box_test/0256_c6s1_062526_01.jpg,data/processed/test/0256/0256_c6s1_062526_01.jpg
test,256,6,1,62551,1,bounding_box_test/0256_c6s1_062551_01.jpg,data/processed/test/0256/0256_c6s1_062551_01.jpg
test,257,1,1,54651,2,bounding_box_test/0257_c1s1_054651_02.jpg,data/processed/test/0257/0257_c1s1_054651_02.jpg
test,257,1,1,54676,2,bounding_box_test/0257_c1s1_054676_02.jpg,data/processed/test/0257/0257_c1s1_054676_02.jpg
test,257,1,1,65706,1,bounding_box_test/0257_c1s1_065706_01.jpg,data/processed/test/0257/0257_c1s1_065706_01.jpg
test,257,2,1,54026,2,bounding_box_test/0257_c2s1_054026_02.jpg,data/processed/test/0257/0257_c2s1_054026_02.jpg
test,257,2,1,54026,6,bounding_box_test/0257_c2s1_054026_06.jpg,data/processed/test/0257/0257_c2s1_054026_06.jpg
test,257,2,1,54151,1,bounding_box_test/0257_c2s1_054151_01.jpg,data/processed/test/0257/0257_c2s1_054151_01.jpg
test,257,2,1,65146,1,bounding_box_test/0257_c2s1_065146_01.jpg,data/processed/test/0257/0257_c2s1_065146_01.jpg
test,257,3,1,54051,2,bounding_box_test/0257_c3s1_054051_02.jpg,data/processed/test/0257/0257_c3s1_054051_02.jpg
test,257,3,1,54326,1,bounding_box_test/0257_c3s1_054326_01.jpg,data/processed/test/0257/0257_c3s1_054326_01.jpg
test,257,3,1,64892,1,bounding_box_test/0257_c3s1_064892_01.jpg,data/processed/test/0257/0257_c3s1_064892_01.jpg
test,257,5,1,54576,2,bounding_box_test/0257_c5s1_054576_02.jpg,data/processed/test/0257/0257_c5s1_054576_02.jpg
test,257,5,1,54701,5,bounding_box_test/0257_c5s1_054701_05.jpg,data/processed/test/0257/0257_c5s1_054701_05.jpg
test,257,5,1,65698,3,bounding_box_test/0257_c5s1_065698_03.jpg,data/processed/test/0257/0257_c5s1_065698_03.jpg
test,257,6,1,54901,3,bounding_box_test/0257_c6s1_054901_03.jpg,data/processed/test/0257/0257_c6s1_054901_03.jpg
test,257,6,1,54926,2,bounding_box_test/0257_c6s1_054926_02.jpg,data/processed/test/0257/0257_c6s1_054926_02.jpg
test,257,6,1,54951,2,bounding_box_test/0257_c6s1_054951_02.jpg,data/processed/test/0257/0257_c6s1_054951_02.jpg
test,257,6,1,65401,2,bounding_box_test/0257_c6s1_065401_02.jpg,data/processed/test/0257/0257_c6s1_065401_02.jpg
test,257,6,1,65426,4,bounding_box_test/0257_c6s1_065426_04.jpg,data/processed/test/0257/0257_c6s1_065426_04.jpg
test,258,2,1,54426,1,bounding_box_test/0258_c2s1_054426_01.jpg,data/processed/test/0258/0258_c2s1_054426_01.jpg
test,258,2,1,54451,1,bounding_box_test/0258_c2s1_054451_01.jpg,data/processed/test/0258/0258_c2s1_054451_01.jpg
test,258,6,1,55201,9,bounding_box_test/0258_c6s1_055201_09.jpg,data/processed/test/0258/0258_c6s1_055201_09.jpg
test,258,6,1,55226,3,bounding_box_test/0258_c6s1_055226_03.jpg,data/processed/test/0258/0258_c6s1_055226_03.jpg
test,258,6,1,55251,2,bounding_box_test/0258_c6s1_055251_02.jpg,data/processed/test/0258/0258_c6s1_055251_02.jpg
test,260,1,1,55181,1,bounding_box_test/0260_c1s1_055181_01.jpg,data/processed/test/0260/0260_c1s1_055181_01.jpg
test,260,1,1,55231,1,bounding_box_test/0260_c1s1_055231_01.jpg,data/processed/test/0260/0260_c1s1_055231_01.jpg
test,260,1,2,32366,1,bounding_box_test/0260_c1s2_032366_01.jpg,data/processed/test/0260/0260_c1s2_032366_01.jpg
test,260,1,2,73421,3,bounding_box_test/0260_c1s2_073421_03.jpg,data/processed/test/0260/0260_c1s2_073421_03.jpg
test,260,1,2,73421,6,bounding_box_test/0260_c1s2_073421_06.jpg,data/processed/test/0260/0260_c1s2_073421_06.jpg
test,260,1,4,52861,2,bounding_box_test/0260_c1s4_052861_02.jpg,data/processed/test/0260/0260_c1s4_052861_02.jpg
test,260,1,4,52911,1,bounding_box_test/0260_c1s4_052911_01.jpg,data/processed/test/0260/0260_c1s4_052911_01.jpg
test,260,2,1,104596,1,bounding_box_test/0260_c2s1_104596_01.jpg,data/processed/test/0260/0260_c2s1_104596_01.jpg
test,260,2,1,104621,1,bounding_box_test/0260_c2s1_104621_01.jpg,data/processed/test/0260/0260_c2s1_104621_01.jpg
test,260,2,1,119541,1,bounding_box_test/0260_c2s1_119541_01.jpg,data/processed/test/0260/0260_c2s1_119541_01.jpg
test,260,3,1,54926,2,bounding_box_test/0260_c3s1_054926_02.jpg,data/processed/test/0260/0260_c3s1_054926_02.jpg
test,260,3,1,55001,2,bounding_box_test/0260_c3s1_055001_02.jpg,data/processed/test/0260/0260_c3s1_055001_02.jpg
test,260,3,1,55051,1,bounding_box_test/0260_c3s1_055051_01.jpg,data/processed/test/0260/0260_c3s1_055051_01.jpg
test,260,3,1,104392,2,bounding_box_test/0260_c3s1_104392_02.jpg,data/processed/test/0260/0260_c3s1_104392_02.jpg
test,260,3,1,119808,1,bounding_box_test/0260_c3s1_119808_01.jpg,data/processed/test/0260/0260_c3s1_119808_01.jpg
test,260,3,1,145508,3,bounding_box_test/0260_c3s1_145508_03.jpg,data/processed/test/0260/0260_c3s1_145508_03.jpg
test,260,3,1,145533,4,bounding_box_test/0260_c3s1_145533_04.jpg,data/processed/test/0260/0260_c3s1_145533_04.jpg
test,260,3,1,145558,4,bounding_box_test/0260_c3s1_145558_04.jpg,data/processed/test/0260/0260_c3s1_145558_04.jpg
test,260,3,1,145683,2,bounding_box_test/0260_c3s1_145683_02.jpg,data/processed/test/0260/0260_c3s1_145683_02.jpg
test,260,3,1,145683,6,bounding_box_test/0260_c3s1_145683_06.jpg,data/processed/test/0260/0260_c3s1_145683_06.jpg
test,260,3,2,113403,1,bounding_box_test/0260_c3s2_113403_01.jpg,data/processed/test/0260/0260_c3s2_113403_01.jpg
test,260,3,2,113403,5,bounding_box_test/0260_c3s2_113403_05.jpg,data/processed/test/0260/0260_c3s2_113403_05.jpg
test,260,3,2,113478,1,bounding_box_test/0260_c3s2_113478_01.jpg,data/processed/test/0260/0260_c3s2_113478_01.jpg
test,260,3,2,113503,3,bounding_box_test/0260_c3s2_113503_03.jpg,data/processed/test/0260/0260_c3s2_113503_03.jpg
test,260,3,2,113553,3,bounding_box_test/0260_c3s2_113553_03.jpg,data/processed/test/0260/0260_c3s2_113553_03.jpg
test,260,5,1,55126,1,bounding_box_test/0260_c5s1_055126_01.jpg,data/processed/test/0260/0260_c5s1_055126_01.jpg
test,260,5,1,55176,3,bounding_box_test/0260_c5s1_055176_03.jpg,data/processed/test/0260/0260_c5s1_055176_03.jpg
test,260,5,1,55223,1,bounding_box_test/0260_c5s1_055223_01.jpg,data/processed/test/0260/0260_c5s1_055223_01.jpg
test,260,5,1,55273,4,bounding_box_test/0260_c5s1_055273_04.jpg,data/processed/test/0260/0260_c5s1_055273_04.jpg
test,260,5,1,55373,3,bounding_box_test/0260_c5s1_055373_03.jpg,data/processed/test/0260/0260_c5s1_055373_03.jpg
test,260,5,1,55498,1,bounding_box_test/0260_c5s1_055498_01.jpg,data/processed/test/0260/0260_c5s1_055498_01.jpg
test,260,5,1,105223,1,bounding_box_test/0260_c5s1_105223_01.jpg,data/processed/test/0260/0260_c5s1_105223_01.jpg
test,260,5,1,105248,1,bounding_box_test/0260_c5s1_105248_01.jpg,data/processed/test/0260/0260_c5s1_105248_01.jpg
test,260,5,1,105273,1,bounding_box_test/0260_c5s1_105273_01.jpg,data/processed/test/0260/0260_c5s1_105273_01.jpg
test,260,5,1,105323,1,bounding_box_test/0260_c5s1_105323_01.jpg,data/processed/test/0260/0260_c5s1_105323_01.jpg
test,260,5,1,105323,4,bounding_box_test/0260_c5s1_105323_04.jpg,data/processed/test/0260/0260_c5s1_105323_04.jpg
test,260,5,1,120020,1,bounding_box_test/0260_c5s1_120020_01.jpg,data/processed/test/0260/0260_c5s1_120020_01.jpg
test,260,5,1,120195,4,bounding_box_test/0260_c5s1_120195_04.jpg,data/processed/test/0260/0260_c5s1_120195_04.jpg
test,260,5,1,146195,3,bounding_box_test/0260_c5s1_146195_03.jpg,data/processed/test/0260/0260_c5s1_146195_03.jpg
test,260,5,1,146195,7,bounding_box_test/0260_c5s1_146195_07.jpg,data/processed/test/0260/0260_c5s1_146195_07.jpg
test,260,5,1,146320,2,bounding_box_test/0260_c5s1_146320_02.jpg,data/processed/test/0260/0260_c5s1_146320_02.jpg
test,260,5,1,146320,7,bounding_box_test/0260_c5s1_146320_07.jpg,data/processed/test/0260/0260_c5s1_146320_07.jpg
test,260,5,2,113802,2,bounding_box_test/0260_c5s2_113802_02.jpg,data/processed/test/0260/0260_c5s2_113802_02.jpg
test,260,5,2,113827,1,bounding_box_test/0260_c5s2_113827_01.jpg,data/processed/test/0260/0260_c5s2_113827_01.jpg
test,260,5,2,113852,1,bounding_box_test/0260_c5s2_113852_01.jpg,data/processed/test/0260/0260_c5s2_113852_01.jpg
test,260,5,2,113952,1,bounding_box_test/0260_c5s2_113952_01.jpg,data/processed/test/0260/0260_c5s2_113952_01.jpg
test,260,5,2,113952,7,bounding_box_test/0260_c5s2_113952_07.jpg,data/processed/test/0260/0260_c5s2_113952_07.jpg
test,260,5,2,114027,1,bounding_box_test/0260_c5s2_114027_01.jpg,data/processed/test/0260/0260_c5s2_114027_01.jpg
test,260,5,2,123324,6,bounding_box_test/0260_c5s2_123324_06.jpg,data/processed/test/0260/0260_c5s2_123324_06.jpg
test,260,5,2,137774,3,bounding_box_test/0260_c5s2_137774_03.jpg,data/processed/test/0260/0260_c5s2_137774_03.jpg
test,260,6,1,55301,3,bounding_box_test/0260_c6s1_055301_03.jpg,data/processed/test/0260/0260_c6s1_055301_03.jpg
test,260,6,1,55326,1,bounding_box_test/0260_c6s1_055326_01.jpg,data/processed/test/0260/0260_c6s1_055326_01.jpg
test,260,6,1,55351,1,bounding_box_test/0260_c6s1_055351_01.jpg,data/processed/test/0260/0260_c6s1_055351_01.jpg
test,260,6,1,55351,7,bounding_box_test/0260_c6s1_055351_07.jpg,data/processed/test/0260/0260_c6s1_055351_07.jpg
test,260,6,1,55526,3,bounding_box_test/0260_c6s1_055526_03.jpg,data/processed/test/0260/0260_c6s1_055526_03.jpg
test,260,6,1,55551,2,bounding_box_test/0260_c6s1_055551_02.jpg,data/processed/test/0260/0260_c6s1_055551_02.jpg
test,260,6,1,55551,5,bounding_box_test/0260_c6s1_055551_05.jpg,data/processed/test/0260/0260_c6s1_055551_05.jpg
test,260,6,1,55576,3,bounding_box_test/0260_c6s1_055576_03.jpg,data/processed/test/0260/0260_c6s1_055576_03.jpg
test,260,6,1,55601,3,bounding_box_test/0260_c6s1_055601_03.jpg,data/processed/test/0260/0260_c6s1_055601_03.jpg
test,260,6,2,107468,1,bounding_box_test/0260_c6s2_107468_01.jpg,data/processed/test/0260/0260_c6s2_107468_01.jpg
test,260,6,2,107493,1,bounding_box_test/0260_c6s2_107493_01.jpg,data/processed/test/0260/0260_c6s2_107493_01.jpg
test,260,6,2,107568,1,bounding_box_test/0260_c6s2_107568_01.jpg,data/processed/test/0260/0260_c6s2_107568_01.jpg
test,260,6,2,107593,1,bounding_box_test/0260_c6s2_107593_01.jpg,data/processed/test/0260/0260_c6s2_107593_01.jpg
test,260,6,2,107668,1,bounding_box_test/0260_c6s2_107668_01.jpg,data/processed/test/0260/0260_c6s2_107668_01.jpg
test,260,6,2,107668,4,bounding_box_test/0260_c6s2_107668_04.jpg,data/processed/test/0260/0260_c6s2_107668_04.jpg
test,260,6,2,107718,2,bounding_box_test/0260_c6s2_107718_02.jpg,data/processed/test/0260/0260_c6s2_107718_02.jpg
test,260,6,2,116768,3,bounding_box_test/0260_c6s2_116768_03.jpg,data/processed/test/0260/0260_c6s2_116768_03.jpg
test,260,6,2,116893,1,bounding_box_test/0260_c6s2_116893_01.jpg,data/processed/test/0260/0260_c6s2_116893_01.jpg
test,260,6,2,116943,1,bounding_box_test/0260_c6s2_116943_01.jpg,data/processed/test/0260/0260_c6s2_116943_01.jpg
test,260,6,2,131268,1,bounding_box_test/0260_c6s2_131268_01.jpg,data/processed/test/0260/0260_c6s2_131268_01.jpg
test,260,6,2,131268,2,bounding_box_test/0260_c6s2_131268_02.jpg,data/processed/test/0260/0260_c6s2_131268_02.jpg
test,262,1,1,53251,1,bounding_box_test/0262_c1s1_053251_01.jpg,data/processed/test/0262/0262_c1s1_053251_01.jpg
test,262,1,1,53276,2,bounding_box_test/0262_c1s1_053276_02.jpg,data/processed/test/0262/0262_c1s1_053276_02.jpg
test,262,1,5,19311,1,bounding_box_test/0262_c1s5_019311_01.jpg,data/processed/test/0262/0262_c1s5_019311_01.jpg
test,262,1,5,19336,4,bounding_box_test/0262_c1s5_019336_04.jpg,data/processed/test/0262/0262_c1s5_019336_04.jpg
test,262,1,6,8316,5,bounding_box_test/0262_c1s6_008316_05.jpg,data/processed/test/0262/0262_c1s6_008316_05.jpg
test,262,1,6,8366,2,bounding_box_test/0262_c1s6_008366_02.jpg,data/processed/test/0262/0262_c1s6_008366_02.jpg
test,262,2,1,52526,4,bounding_box_test/0262_c2s1_052526_04.jpg,data/processed/test/0262/0262_c2s1_052526_04.jpg
test,262,2,2,151702,8,bounding_box_test/0262_c2s2_151702_08.jpg,data/processed/test/0262/0262_c2s2_151702_08.jpg
test,262,2,2,151852,8,bounding_box_test/0262_c2s2_151852_08.jpg,data/processed/test/0262/0262_c2s2_151852_08.jpg
test,262,2,3,50607,7,bounding_box_test/0262_c2s3_050607_07.jpg,data/processed/test/0262/0262_c2s3_050607_07.jpg
test,262,3,2,154519,5,bounding_box_test/0262_c3s2_154519_05.jpg,data/processed/test/0262/0262_c3s2_154519_05.jpg
test,262,3,2,154544,3,bounding_box_test/0262_c3s2_154544_03.jpg,data/processed/test/0262/0262_c3s2_154544_03.jpg
test,262,3,2,154569,3,bounding_box_test/0262_c3s2_154569_03.jpg,data/processed/test/0262/0262_c3s2_154569_03.jpg
test,262,3,3,57078,4,bounding_box_test/0262_c3s3_057078_04.jpg,data/processed/test/0262/0262_c3s3_057078_04.jpg
test,262,3,3,57103,3,bounding_box_test/0262_c3s3_057103_03.jpg,data/processed/test/0262/0262_c3s3_057103_03.jpg
test,262,3,3,57253,4,bounding_box_test/0262_c3s3_057253_04.jpg,data/processed/test/0262/0262_c3s3_057253_04.jpg
test,262,4,1,53926,5,bounding_box_test/0262_c4s1_053926_05.jpg,data/processed/test/0262/0262_c4s1_053926_05.jpg
test,262,4,1,54026,2,bounding_box_test/0262_c4s1_054026_02.jpg,data/processed/test/0262/0262_c4s1_054026_02.jpg
test,262,4,1,54076,1,bounding_box_test/0262_c4s1_054076_01.jpg,data/processed/test/0262/0262_c4s1_054076_01.jpg
test,262,4,6,8910,4,bounding_box_test/0262_c4s6_008910_04.jpg,data/processed/test/0262/0262_c4s6_008910_04.jpg
test,262,5,3,57615,2,bounding_box_test/0262_c5s3_057615_02.jpg,data/processed/test/0262/0262_c5s3_057615_02.jpg
test,262,5,3,57890,4,bounding_box_test/0262_c5s3_057890_04.jpg,data/processed/test/0262/0262_c5s3_057890_04.jpg
test,262,5,3,57940,4,bounding_box_test/0262_c5s3_057940_04.jpg,data/processed/test/0262/0262_c5s3_057940_04.jpg
test,262,6,3,16392,1,bounding_box_test/0262_c6s3_016392_01.jpg,data/processed/test/0262/0262_c6s3_016392_01.jpg
test,262,6,3,16417,1,bounding_box_test/0262_c6s3_016417_01.jpg,data/processed/test/0262/0262_c6s3_016417_01.jpg
test,263,1,1,55856,1,bounding_box_test/0263_c1s1_055856_01.jpg,data/processed/test/0263/0263_c1s1_055856_01.jpg
test,263,1,1,55881,2,bounding_box_test/0263_c1s1_055881_02.jpg,data/processed/test/0263/0263_c1s1_055881_02.jpg
test,263,1,2,1441,1,bounding_box_test/0263_c1s2_001441_01.jpg,data/processed/test/0263/0263_c1s2_001441_01.jpg
test,263,1,2,74546,2,bounding_box_test/0263_c1s2_074546_02.jpg,data/processed/test/0263/0263_c1s2_074546_02.jpg
test,263,1,3,34351,1,bounding_box_test/0263_c1s3_034351_01.jpg,data/processed/test/0263/0263_c1s3_034351_01.jpg
test,263,2,1,55296,1,bounding_box_test/0263_c2s1_055296_01.jpg,data/processed/test/0263/0263_c2s1_055296_01.jpg
test,263,2,1,55346,1,bounding_box_test/0263_c2s1_055346_01.jpg,data/processed/test/0263/0263_c2s1_055346_01.jpg
test,263,2,1,73721,1,bounding_box_test/0263_c2s1_073721_01.jpg,data/processed/test/0263/0263_c2s1_073721_01.jpg
test,263,2,1,146741,1,bounding_box_test/0263_c2s1_146741_01.jpg,data/processed/test/0263/0263_c2s1_146741_01.jpg
test,263,2,2,16862,1,bounding_box_test/0263_c2s2_016862_01.jpg,data/processed/test/0263/0263_c2s2_016862_01.jpg
test,263,3,1,55542,2,bounding_box_test/0263_c3s1_055542_02.jpg,data/processed/test/0263/0263_c3s1_055542_02.jpg
test,263,3,1,55592,3,bounding_box_test/0263_c3s1_055592_03.jpg,data/processed/test/0263/0263_c3s1_055592_03.jpg
test,263,3,1,73467,4,bounding_box_test/0263_c3s1_073467_04.jpg,data/processed/test/0263/0263_c3s1_073467_04.jpg
test,263,3,1,147033,4,bounding_box_test/0263_c3s1_147033_04.jpg,data/processed/test/0263/0263_c3s1_147033_04.jpg
test,263,5,1,55823,1,bounding_box_test/0263_c5s1_055823_01.jpg,data/processed/test/0263/0263_c5s1_055823_01.jpg
test,263,5,1,55848,1,bounding_box_test/0263_c5s1_055848_01.jpg,data/processed/test/0263/0263_c5s1_055848_01.jpg
test,263,5,1,55923,4,bounding_box_test/0263_c5s1_055923_04.jpg,data/processed/test/0263/0263_c5s1_055923_04.jpg
test,263,5,1,74298,2,bounding_box_test/0263_c5s1_074298_02.jpg,data/processed/test/0263/0263_c5s1_074298_02.jpg
test,263,5,1,74473,1,bounding_box_test/0263_c5s1_074473_01.jpg,data/processed/test/0263/0263_c5s1_074473_01.jpg
test,263,5,1,147395,3,bounding_box_test/0263_c5s1_147395_03.jpg,data/processed/test/0263/0263_c5s1_147395_03.jpg
test,263,5,1,147420,4,bounding_box_test/0263_c5s1_147420_04.jpg,data/processed/test/0263/0263_c5s1_147420_04.jpg
test,263,6,1,56101,1,bounding_box_test/0263_c6s1_056101_01.jpg,data/processed/test/0263/0263_c6s1_056101_01.jpg
test,263,6,1,56126,1,bounding_box_test/0263_c6s1_056126_01.jpg,data/processed/test/0263/0263_c6s1_056126_01.jpg
test,263,6,1,56151,1,bounding_box_test/0263_c6s1_056151_01.jpg,data/processed/test/0263/0263_c6s1_056151_01.jpg
test,263,6,1,74051,4,bounding_box_test/0263_c6s1_074051_04.jpg,data/processed/test/0263/0263_c6s1_074051_04.jpg
test,263,6,2,13668,1,bounding_box_test/0263_c6s2_013668_01.jpg,data/processed/test/0263/0263_c6s2_013668_01.jpg
test,263,6,2,13693,1,bounding_box_test/0263_c6s2_013693_01.jpg,data/processed/test/0263/0263_c6s2_013693_01.jpg
test,263,6,2,13718,3,bounding_box_test/0263_c6s2_013718_03.jpg,data/processed/test/0263/0263_c6s2_013718_03.jpg
test,265,1,1,56206,2,bounding_box_test/0265_c1s1_056206_02.jpg,data/processed/test/0265/0265_c1s1_056206_02.jpg
test,265,1,1,56331,1,bounding_box_test/0265_c1s1_056331_01.jpg,data/processed/test/0265/0265_c1s1_056331_01.jpg
test,265,1,1,63306,2,bounding_box_test/0265_c1s1_063306_02.jpg,data/processed/test/0265/0265_c1s1_063306_02.jpg
test,265,1,1,63356,2,bounding_box_test/0265_c1s1_063356_02.jpg,data/processed/test/0265/0265_c1s1_063356_02.jpg
test,265,3,1,55767,1,bounding_box_test/0265_c3s1_055767_01.jpg,data/processed/test/0265/0265_c3s1_055767_01.jpg
test,265,3,1,55817,1,bounding_box_test/0265_c3s1_055817_01.jpg,data/processed/test/0265/0265_c3s1_055817_01.jpg
test,265,3,1,62642,5,bounding_box_test/0265_c3s1_062642_05.jpg,data/processed/test/0265/0265_c3s1_062642_05.jpg
test,265,3,1,62667,2,bounding_box_test/0265_c3s1_062667_02.jpg,data/processed/test/0265/0265_c3s1_062667_02.jpg
test,265,3,1,62717,1,bounding_box_test/0265_c3s1_062717_01.jpg,data/processed/test/0265/0265_c3s1_062717_01.jpg
test,265,5,1,56323,6,bounding_box_test/0265_c5s1_056323_06.jpg,data/processed/test/0265/0265_c5s1_056323_06.jpg
test,265,5,1,63248,2,bounding_box_test/0265_c5s1_063248_02.jpg,data/processed/test/0265/0265_c5s1_063248_02.jpg
test,265,6,1,56276,2,bounding_box_test/0265_c6s1_056276_02.jpg,data/processed/test/0265/0265_c6s1_056276_02.jpg
test,265,6,1,56301,2,bounding_box_test/0265_c6s1_056301_02.jpg,data/processed/test/0265/0265_c6s1_056301_02.jpg
test,265,6,1,56301,5,bounding_box_test/0265_c6s1_056301_05.jpg,data/processed/test/0265/0265_c6s1_056301_05.jpg
test,265,6,1,56326,1,bounding_box_test/0265_c6s1_056326_01.jpg,data/processed/test/0265/0265_c6s1_056326_01.jpg
test,265,6,1,56351,1,bounding_box_test/0265_c6s1_056351_01.jpg,data/processed/test/0265/0265_c6s1_056351_01.jpg
test,265,6,1,56376,1,bounding_box_test/0265_c6s1_056376_01.jpg,data/processed/test/0265/0265_c6s1_056376_01.jpg
test,265,6,1,56401,3,bounding_box_test/0265_c6s1_056401_03.jpg,data/processed/test/0265/0265_c6s1_056401_03.jpg
test,265,6,1,56426,3,bounding_box_test/0265_c6s1_056426_03.jpg,data/processed/test/0265/0265_c6s1_056426_03.jpg
test,265,6,1,56451,3,bounding_box_test/0265_c6s1_056451_03.jpg,data/processed/test/0265/0265_c6s1_056451_03.jpg
test,265,6,1,56476,3,bounding_box_test/0265_c6s1_056476_03.jpg,data/processed/test/0265/0265_c6s1_056476_03.jpg
test,265,6,1,63101,1,bounding_box_test/0265_c6s1_063101_01.jpg,data/processed/test/0265/0265_c6s1_063101_01.jpg
test,265,6,1,63126,1,bounding_box_test/0265_c6s1_063126_01.jpg,data/processed/test/0265/0265_c6s1_063126_01.jpg
test,265,6,1,63151,1,bounding_box_test/0265_c6s1_063151_01.jpg,data/processed/test/0265/0265_c6s1_063151_01.jpg
test,265,6,1,63176,2,bounding_box_test/0265_c6s1_063176_02.jpg,data/processed/test/0265/0265_c6s1_063176_02.jpg
test,265,6,1,63201,3,bounding_box_test/0265_c6s1_063201_03.jpg,data/processed/test/0265/0265_c6s1_063201_03.jpg
test,265,6,1,63226,3,bounding_box_test/0265_c6s1_063226_03.jpg,data/processed/test/0265/0265_c6s1_063226_03.jpg
test,265,6,1,63276,1,bounding_box_test/0265_c6s1_063276_01.jpg,data/processed/test/0265/0265_c6s1_063276_01.jpg
test,267,1,1,56756,1,bounding_box_test/0267_c1s1_056756_01.jpg,data/processed/test/0267/0267_c1s1_056756_01.jpg
test,267,1,1,56806,1,bounding_box_test/0267_c1s1_056806_01.jpg,data/processed/test/0267/0267_c1s1_056806_01.jpg
test,267,1,1,66556,2,bounding_box_test/0267_c1s1_066556_02.jpg,data/processed/test/0267/0267_c1s1_066556_02.jpg
